operator_id,in,out,total_calls,outbound_share,missed_rate,avg_in_wait_time,role,days_active,daily_outbound_avg,is_inefficient,is_inefficient_refined
902608,13,219,232,0.9439655172413793,0.0,7.56,Outbound,9,24.333333333333332,False,False
902720,99,2320,2419,0.9590739975196362,0.0,16.049639249639252,Outbound,47,49.361702127659576,False,False
902742,0,1173,1173,1.0,0.0,0.0,Outbound,30,39.1,False,False
902744,0,3149,3149,1.0,0.0,0.0,Outbound,32,98.40625,False,False
902746,0,2452,2452,1.0,0.0,0.0,Outbound,31,79.09677419354838,False,False
902748,0,2542,2542,1.0,0.0,0.0,Outbound,25,101.68,False,False
902774,0,1109,1109,1.0,0.0,0.0,Outbound,24,46.208333333333336,False,False
902776,0,1581,1581,1.0,0.0,0.0,Outbound,16,98.8125,False,False
902778,0,1300,1300,1.0,0.0,0.0,Outbound,23,56.52173913043478,False,False
902782,0,1302,1302,1.0,0.0,0.0,Outbound,26,50.07692307692308,False,False
902906,48,0,48,0.0,0.0,17.26923076923077,Inbound,39,0.0,False,False
902910,28,0,28,0.0,0.05,26.458333333333332,Inbound,20,0.0,False,False
903254,243,1465,1708,0.857728337236534,0.0,17.42779189409624,Outbound,82,17.865853658536587,False,False
903292,42,301,343,0.8775510204081632,0.0,15.44614898989899,Outbound,9,33.44444444444444,False,False
903312,127,53,180,0.29444444444444445,0.038461538461538464,18.670619658119655,Inbound,50,1.06,False,False
903318,281,1178,1459,0.8074023303632625,0.05263157894736842,12.733845234000032,Outbound,63,18.6984126984127,False,False
903390,9,0,9,0.0,0.0,14.642857142857142,Inbound,7,0.0,False,False
903512,28,0,28,0.0,0.0,42.2843137254902,Inbound,16,0.0,False,False
903974,10,0,10,0.0,0.0,17.27777777777778,Inbound,2,0.0,False,False
903976,5,0,5,0.0,0.0,7.125,Inbound,2,0.0,False,False
903978,4,6,10,0.6,0.0,9.5,Mixed,3,2.0,True,False
904014,41,1249,1290,0.9682170542635659,0.0,12.36007326007326,Outbound,28,44.607142857142854,False,False
904016,50,4681,4731,0.9894314098499261,0.07692307692307693,18.219871794871796,Outbound,46,101.76086956521739,False,False
904038,462,215,677,0.3175775480059084,0.02564102564102564,10.093733028854487,Mixed,78,2.7564102564102564,True,True
904044,108,23,131,0.17557251908396945,0.023809523809523808,18.150850340136053,Inbound,44,0.5227272727272727,False,False
904058,19,0,19,0.0,0.0,16.352941176470587,Inbound,17,0.0,False,False
904200,7,10,17,0.5882352941176471,0.0,22.5,Mixed,10,1.0,True,True
904202,7,233,240,0.9708333333333333,0.0,12.75,Outbound,9,25.88888888888889,False,False
904204,5,54,59,0.9152542372881356,0.0,31.875,Outbound,18,3.0,True,True
904284,47,0,47,0.0,0.0,16.29310344827586,Inbound,29,0.0,False,False
904344,4,5,9,0.5555555555555556,0.5,14.833333333333332,Mixed,1,5.0,True,False
904372,3,0,3,0.0,0.0,23.25,Inbound,2,0.0,False,False
905082,2,0,2,0.0,0.0,17.0,Inbound,1,0.0,False,False
905104,296,187,483,0.38716356107660455,0.09523809523809523,17.05668934240363,Mixed,57,3.280701754385965,True,True
905300,25,0,25,0.0,0.125,21.770833333333332,Inbound,15,0.0,False,False
905308,0,3,3,1.0,0.0,0.0,Outbound,1,3.0,True,False
905430,96,751,847,0.8866587957497049,0.0625,6.683581349206349,Outbound,17,44.1764705882353,False,False
905432,12,726,738,0.983739837398374,0.0,5.111111111111112,Outbound,12,60.5,False,False
905470,0,3,3,1.0,0.0,0.0,Outbound,1,3.0,True,False
905472,1,9,10,0.9,0.0,21.0,Outbound,2,4.5,False,False
905478,1,0,1,0.0,0.0,36.0,Inbound,1,0.0,False,False
905480,0,1,1,1.0,0.0,0.0,Outbound,1,1.0,True,False
905538,244,3169,3413,0.9285086434222092,0.037037037037037035,16.940732724066056,Outbound,57,55.59649122807018,False,False
905542,117,1985,2102,0.9443387250237869,0.06,17.980809523809523,Outbound,57,34.824561403508774,False,False
905564,57,694,751,0.9241011984021305,0.03225806451612903,24.518817204301076,Outbound,50,13.88,False,False
905566,44,861,905,0.9513812154696133,0.043478260869565216,18.748447204968944,Outbound,59,14.59322033898305,False,False
905570,0,96,96,1.0,0.0,0.0,Outbound,34,2.823529411764706,True,True
905574,4,428,432,0.9907407407407407,0.0,11.0,Outbound,47,9.106382978723405,False,False
905840,0,7,7,1.0,0.0,0.0,Outbound,6,1.1666666666666667,True,True
905842,2,1031,1033,0.9980638915779284,0.0,115.5,Outbound,61,16.901639344262296,False,False
905844,13,1032,1045,0.9875598086124402,0.0,12.625,Outbound,57,18.105263157894736,False,False
905862,102,1,103,0.009708737864077669,0.08108108108108109,11.054192654192654,Inbound,34,0.029411764705882353,False,False
905870,143,559,702,0.7962962962962963,0.0,11.871287762416795,Outbound,36,15.527777777777779,False,False
905930,70,337,407,0.828009828009828,0.0,6.3143097643097645,Outbound,49,6.877551020408164,False,False
905932,36,334,370,0.9027027027027027,0.0,8.786666666666667,Outbound,48,6.958333333333333,False,False
905934,1,20,21,0.9523809523809523,0.0,9.0,Outbound,13,1.5384615384615385,True,True
906070,324,71,395,0.17974683544303796,0.13333333333333333,31.062302944951753,Inbound,18,3.9444444444444446,False,False
906076,24,1,25,0.04,0.0,39.02777777777778,Inbound,2,0.5,False,False
906294,308,290,598,0.48494983277591974,0.02,4.859722333222333,Mixed,49,5.918367346938775,False,False
906296,4,197,201,0.9800995024875622,0.0,16.25,Outbound,50,3.94,False,False
906392,18,53,71,0.7464788732394366,0.2857142857142857,14.571428571428571,Outbound,22,2.409090909090909,True,True
906394,30,520,550,0.9454545454545454,0.0,28.580701754385963,Outbound,36,14.444444444444445,False,False
906396,124,415,539,0.7699443413729128,0.08823529411764706,30.534379509379512,Outbound,37,11.216216216216216,False,False
906398,64,40,104,0.38461538461538464,0.0,26.28154761904762,Mixed,36,1.1111111111111112,True,True
906400,130,426,556,0.7661870503597122,0.075,28.850119047619046,Outbound,39,10.923076923076923,False,False
906402,7,17,24,0.7083333333333334,0.0,46.5,Outbound,10,1.7,True,True
906404,501,613,1114,0.5502692998204668,0.13953488372093023,28.3718892681426,Mixed,37,16.56756756756757,False,False
906406,715,1136,1851,0.6137223122636413,0.06521739130434782,26.88928888157112,Mixed,42,27.047619047619047,False,False
906408,241,87,328,0.2652439024390244,0.14285714285714285,30.913564784888315,Inbound,24,3.625,False,False
